1, 22, 0
1, 18, 0
1, 14, 0
1, 16, 0
1, 12, 0
1, 12, 0
1, 11, 0
1, 11, 0
1, 11, 0
1, 10, 0
1, 10, 0
1, 10, 0
1, 10, 0
1, 9, 0
1, 9, 0
1, 9, 0
1, 9, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 11, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 8, 0
1, 8, 0
1, 9, 0
1, 16, 483
1, 15, 480
1, 15, 478
1, 15, 476
1, 16, 472
1, 15, 467
1, 15, 457
1, 14, 453
1, 19, 450
1, 20, 445
1, 19, 442
1, 18, 438
1, 17, 434
1, 17, 429
1, 17, 427
1, 16, 425
1, 16, 421
1, 16, 418
1, 15, 413
1, 14, 413
1, 15, 410
1, 24, 405
1, 23, 400
1, 19, 397
1, 18, 395
1, 18, 395
1, 17, 394
1, 16, 392
1, 16, 392
1, 15, 391
1, 15, 388
1, 14, 386
1, 14, 385
1, 13, 385
1, 13, 382
1, 13, 379
1, 13, 377
1, 13, 373
1, 12, 369
1, 13, 367
1, 12, 365
1, 12, 365
1, 13, 364
1, 12, 363
1, 12, 362
1, 14, 360
1, 14, 359
1, 14, 359
1, 14, 358
1, 14, 358
1, 13, 357
1, 13, 356
1, 13, 355
1, 13, 353
1, 12, 353
1, 12, 352
1, 13, 349
1, 12, 348
1, 12, 347
1, 12, 345
1, 11, 345
1, 12, 344
1, 12, 344
1, 12, 343
1, 12, 341
1, 11, 340
1, 11, 340
1, 12, 340
1, 12, 338
1, 11, 338
1, 12, 338
1, 12, 337
1, 11, 337
1, 12, 337
1, 14, 336
1, 13, 333
1, 14, 333
1, 13, 333
1, 13, 332
1, 13, 332
1, 12, 332
1, 13, 331
1, 12, 331
1, 13, 330
1, 12, 330
1, 12, 330
1, 12, 328
1, 12, 327
1, 12, 325
1, 11, 325
1, 12, 325
1, 11, 325
1, 12, 325
1, 13, 325
1, 14, 325
1, 13, 324
1, 13, 324
1, 13, 323
1, 13, 323
1, 12, 320
1, 13, 318
1, 12, 318
1, 12, 318
1, 12, 318
1, 11, 317
1, 12, 317
1, 12, 316
1, 11, 316
1, 12, 316
1, 11, 316
1, 11, 315
1, 11, 315
1, 12, 315
1, 11, 314
1, 11, 314
1, 11, 314
1, 12, 314
1, 12, 314
1, 13, 312
1, 12, 312
1, 12, 312
1, 12, 311
1, 12, 310
1, 12, 310
1, 12, 310
1, 12, 310
1, 11, 309
1, 12, 308
1, 14, 308
1, 15, 308
1, 14, 308
1, 13, 307
1, 14, 307
1, 13, 307
1, 13, 307
1, 13, 306
1, 12, 306
1, 13, 306
1, 12, 305
1, 12, 304
1, 12, 302
1, 12, 301
1, 12, 301
1, 11, 300
1, 12, 300
1, 11, 299
1, 12, 299
1, 13, 299
1, 14, 299
1, 14, 299
1, 14, 299
1, 13, 298
1, 13, 297
1, 12, 297
1, 13, 296
1, 12, 296
1, 12, 296
1, 12, 296
1, 12, 294
1, 12, 294
1, 12, 294
1, 11, 294
1, 12, 294
1, 11, 294
1, 14, 293
1, 13, 293
1, 14, 293
1, 13, 292
1, 12, 292
1, 13, 292
1, 12, 290
1, 12, 290
1, 12, 290
1, 12, 290
1, 12, 290
1, 11, 289
1, 12, 289
1, 11, 289
1, 12, 289
1, 11, 289
1, 13, 289
1, 13, 289
1, 13, 289
1, 13, 289
1, 13, 288
1, 12, 288
1, 12, 288
1, 13, 288
1, 12, 288
1, 11, 288
1, 12, 288
1, 12, 287
1, 11, 287
1, 12, 287
1, 14, 287
1, 13, 287
1, 13, 287
1, 14, 287
1, 12, 287
1, 13, 287
1, 12, 287
1, 13, 287
1, 12, 287
1, 11, 287
1, 12, 287
1, 12, 286
1, 11, 286
1, 12, 285
1, 11, 284
1, 11, 284
1, 11, 284
1, 11, 284
1, 11, 284
1, 11, 284
1, 11, 284
1, 12, 284
1, 13, 283
1, 12, 283
1, 12, 283
1, 12, 283
1, 12, 282
1, 11, 282
1, 12, 280
1, 11, 280
1, 11, 280
1, 12, 280
1, 11, 280
1, 13, 280
1, 13, 280
1, 13, 280
1, 13, 279
1, 13, 279
1, 12, 279
1, 12, 279
1, 12, 278
1, 12, 278
1, 12, 278
1, 12, 278
1, 11, 278
1, 14, 278
1, 13, 278
1, 13, 278
1, 12, 278
1, 13, 278
